amount,old_balance,new_balance,transaction_type,is_fraud
15.189814782062886,3406.046289107744,1467.0545500969752,0,0
162.04835957747312,3760.77446128833,3198.3213339492095,1,0
7.747586881130901,2517.8844816929573,2078.639496397652,1,0
433.41463395873194,4470.273026019433,2972.9922697448897,1,0
147.94837762415114,4681.713766991139,2099.928992279751,0,0
22.153944050588596,4036.854698962447,764.9789333908724,1,0
0.5537420375935475,3177.967410040936,2347.133758294792,1,0
168.9896777486126,1518.6047679559433,3454.589109705164,1,0
122.70959073870446,4914.724608101106,3996.4190383382493,1,0
130.5662908787999,1370.6808359596916,2466.6313839827344,0,0
147.52145260435134,1013.2846099521553,826.1894510520046,0,0
7.692926551379635,2210.7705689329136,2073.438548247158,0,0
44.38926724162325,284.2028535619423,3931.469644208491,1,0
12.315010460444965,4892.472323358954,2064.296353085364,1,0
198.85295716582226,2942.167782082124,3482.6539680211117,1,0
97.63011917123741,2784.7604583208763,2536.068408390449,0,0
40.1818801251301,3278.9813994985993,1206.1156255469834,1,0
6.566806580478289,2485.1182388860334,3980.7525401153716,0,0
37.24883504103537,160.31758547270792,421.06727035343516,1,0
39.331421318413135,3061.5564442019836,2624.451413775753,0,0
130.7875783957741,3580.8693847821532,1044.4551712170246,0,0
101.488935892602,2083.745303120266,335.3281427068783,1,0
218.22519124015147,3786.4778603559644,2514.669685416244,1,0
63.90661333763098,1135.0064966921032,2497.810779674618,0,0
12.73723936155019,1106.3829553309201,3534.504508378604,0,0
124.91263443165994,807.0849384378698,3723.7534652595245,1,0
143.0392753076864,1859.9737989458092,3638.9574434644837,0,0
82.38874948858287,4235.060176945418,2047.7936645837751,1,0
147.38899667213644,4139.560310745322,3158.448936132813,1,0
68.0814731510278,1914.121039817519,2884.7262132198016,0,0
73.9678838777267,2945.593679901183,2107.808780584598,0,0
55.781419390842736,3604.081582374578,2986.063470929966,1,0
2.574777399011373,1206.0338731401148,4736.239383531312,0,0
11.416743519186584,840.7054294737354,964.4687184068868,0,0
3.1933681293053824,4860.479966061555,4528.860478927631,1,0
101.17295509275495,3087.7865660480925,267.2775699159918,0,0
37.73967087950999,4907.078609168319,1541.9460645083034,0,0
71.04371771341901,1688.7799356611454,1440.726243057641,0,0
238.12655298459754,3515.1584998706576,3131.8255394045286,0,0
28.673882298329833,1113.0181827061886,656.1247588864516,1,0
52.82819748826726,1306.0008563695646,4411.7380591987685,0,1
140.87491475385835,2559.51060634812,4142.757042325206,0,0
25.980515691739402,1598.090627540356,3260.329098426389,0,0
8.010427855017637,838.1078192029223,2292.0691589609887,0,0
34.21403038870571,1314.40350994663,4664.780210710392,1,0
17.580835850006284,178.7419723293232,4153.732773602779,1,0
265.4950085880625,3522.118107387433,2496.575740406224,1,0
165.08870804845694,2460.583285429308,3509.366772271556,0,0
100.34941905205311,471.2153320226281,2834.6497608984228,1,0
205.1519730520813,858.469965642456,2939.711191941323,1,0
162.79689407405564,512.67269056322,1654.8803471873564,0,0
20.649547635863907,3062.9640413793823,2310.4230231244837,0,0
223.0813405235561,471.051818062469,390.607153948721,1,0
77.5099901966172,3771.4116651760805,1786.7434583229624,1,0
164.73482913035662,102.55459660195586,3479.1425768107597,0,0
226.42426492862313,1246.8789399794605,4766.080152530932,0,0
38.27307164183185,4453.3333794595355,4815.320563815101,0,0
11.659216012385084,3592.65659061123,2778.614345624458,1,0
25.868674613938136,364.8416646284386,3033.11125904791,0,0
55.70576927486144,4105.630522425899,928.6059275048375,1,0
170.3829726638945,2465.175607701024,3476.5405404676535,1,0
197.13449718798333,4233.915135844146,353.29396337193117,1,0
0.6976409181650647,3003.698872251967,1423.4284289972227,0,0
71.48761593385558,3409.1651601642934,3341.8167364272113,1,0
54.02733209186713,4967.507801978541,1551.5506577174465,1,0
25.11673382758245,1161.6777296200908,249.23437057227162,1,0
12.768039154564681,3119.7278738069417,4159.352046754819,1,0
41.190857986243245,2301.606950286992,1551.6500356728152,0,0
286.31211226911495,197.25976461345718,315.5261242933921,1,0
39.03838028814744,72.35320751432516,373.94082251432593,0,0
73.1452805760152,596.1428890892934,1258.793993943768,0,0
121.40869768808548,3245.4587026927406,890.0797361076312,1,0
45.197449896696234,2835.8154395669612,3871.5005889007543,1,0
356.77981382916994,2767.147805818637,1608.420233335172,0,0
328.2009864541398,159.28381264130041,4023.4789251991624,0,0
29.006129499220528,2346.5149818000355,869.2299891157639,0,0
68.76592784638473,4623.114089212642,2464.395897720419,0,0
35.79304600790468,1987.959346553233,3440.1856677656438,1,0
33.52496763810817,3124.6123489422816,3259.954269329274,1,0
3.758447776552253,3899.0933781157178,3005.647049651344,1,0
94.04920709825932,3919.626395709438,4624.108009655849,1,0
69.85196328296385,2596.4004119763567,1142.625738533722,0,0
5.285108738039248,4289.759727011681,2468.5960223105267,0,0
32.662592101036935,1956.8904668187347,4419.962750362044,1,0
238.88609510893403,4443.466073923992,389.4688279757852,1,0
27.386055214207705,1201.1358319777266,279.44134126537625,1,0
15.653086098546975,1401.082034952855,1166.511437791457,0,0
67.22721094736363,265.6031209950055,3165.1060976900926,1,0
424.40369826152596,3977.9091827114144,1299.3981322490345,0,0
27.71448135597262,2085.276181163528,951.1994190439949,0,0
111.51550102972934,1145.5830695569953,2294.0115767914604,0,0
143.3887626239463,1158.9513880828983,3067.9903438470574,0,0
27.133317233580577,4506.999706146165,1242.788535083702,1,0
130.2748928492316,4169.583002305184,1503.4559336187103,0,0
45.8522799264304,2767.6544267859167,3067.7965240575695,0,0
100.05037477317713,3080.554002078605,4728.692109947264,1,0
100.38378271376382,2371.627852751455,3373.708637190441,1,0
76.73852499523488,1958.3327143940444,3914.5207179227996,0,0
9.462915881162095,4577.384406091657,1834.0504737773438,1,0
180.3644794246297,628.0635176015104,1361.2717969223304,1,0
38.68102936673966,2092.23394858114,2271.338716013113,0,0
20.643210660755653,1722.8095399393767,4035.6641435583683,1,0
4.1629759794345205,2490.753601255742,2281.498208952779,0,0
89.37784045945834,2288.1593727258755,4233.6270439493055,0,0
113.18517342673489,2594.447658255407,4943.859903475635,1,0
1.672694755847062,699.5948861349705,360.13332865168167,1,0
71.76305845494883,2565.7075075663856,227.05078041851846,1,0
25.682414705495766,1212.0940694360543,747.9485145668091,0,0
103.61243415476919,921.6567449409563,1921.848378671731,1,0
19.160422253913374,324.1710939309561,655.2110457271621,0,0
117.4212527567719,3813.2627937807047,4353.32238809378,1,0
48.89587009811018,2137.2096042828,115.73125513531902,0,0
276.0343817804307,3133.218416558792,1578.9635816791126,1,0
14.794441343927895,3637.9667165237165,923.4731474710267,0,0
41.713243399517175,3396.5833265677675,4657.696650787661,1,0
12.044428503699642,2352.5035954484115,3347.4050244501395,1,0
258.61903971507235,1939.492644758649,4560.151282256872,1,0
209.8333707160994,1879.7995482033186,4861.643551551967,1,0
29.83273700614889,3200.2439846502816,2485.491218386846,1,0
107.87627390439145,2473.971774709367,1171.5955402401312,0,0
169.94840726392212,4245.661239942553,968.6439309829465,0,0
81.01323606865081,4373.50992163356,1114.5943084292026,1,0
75.42794101939461,852.8018900325923,3542.9665381100144,0,0
27.687704543790314,681.1682577286282,202.22864061500368,0,0
9.772614047494073,3152.0046301799975,256.8053651635743,1,0
227.51232251945228,1506.128740311397,3040.7147119157503,1,0
230.67744276484268,92.8535938254943,3210.285733687033,0,0
100.26699194828848,4443.213346814776,3326.3146216123,0,0
41.40465098113239,1134.5038362190412,1859.4025229429562,1,0
42.95676158116439,4646.403258429045,4029.7244435707657,1,0
129.4465429727118,3587.1722543912683,2668.122938633088,1,0
227.40973491072523,3813.2674495574215,527.3281500470972,0,0
218.1132569396613,1007.307478965802,3985.496535336726,1,0
151.3562191930903,1170.9721280840645,4765.338931352291,0,0
102.7310693567705,2606.338769120329,300.1815650117934,1,0
8.789172619608406,860.4992632493108,1956.7566935028997,1,0
17.62942146834115,1527.1584634151613,2437.5802241737383,0,0
228.82305001775057,1607.3123897390224,732.3538003915847,1,0
93.24939469655895,798.1496662638204,4338.544738914386,0,0
0.9239605610994409,1025.9141669758037,1420.74822445022,0,0
10.699690143594932,3942.759210041283,3915.0426996908004,0,0
108.9162387290241,835.9792727363418,3354.97241014158,1,0
0.5074437051797003,142.28695921961244,2990.229112335117,1,0
17.531581610419906,3146.774713144692,960.714243482772,1,0
79.56978461389316,4879.91559696225,1103.5176027545285,0,0
117.73152866548126,1656.069073115607,236.74202373284658,1,0
105.54414821352486,593.2785159812614,1203.5621489113319,1,0
25.39498673080245,2851.936626837654,1727.2180473025705,1,0
124.54172888985389,4531.771055478231,4165.726519312127,1,0
27.082375905280593,3920.308899142394,1831.9633335740266,1,1
39.363490891808446,3112.57934206358,3773.108913828032,0,0
137.23575516657905,1575.2824830379968,2197.211406477438,1,0
104.87738143027681,2709.4008663810996,3924.341559969442,1,0
189.1956077463401,456.2242065212768,4881.358002185199,1,0
107.18132881697625,3394.72712140335,1199.2077902879005,0,0
84.00443055872574,3625.480094488254,4311.708059819381,1,0
9.835706144841048,4825.158114549594,3109.1204315288733,0,0
45.84163072070201,1301.9867937253582,4086.471307943274,0,0
30.816014785883116,92.28209521511322,3257.9295113390262,1,0
27.970020366242128,2728.0423221357532,2119.747536370751,0,0
361.23094061629257,3533.952521984072,1140.3746972089518,0,0
49.938749704002376,3952.03737941494,350.1761266558251,0,0
222.6055211248523,968.694665124053,2677.591822303585,1,0
99.73343857364831,1308.7643451851184,4951.630472634328,0,0
158.38252526883997,2562.954626336482,3690.209025071031,1,0
69.84353243887705,1653.0040498500093,1636.727706995083,1,0
86.0155902641585,4302.557432937225,4136.0240004336765,0,0
67.82934333416935,2368.800768693601,3844.9200008820326,0,0
21.72148953252385,3997.893220510015,1408.178966767284,0,0
128.1761803065804,2903.0988024117687,71.53744897117342,1,0
32.957736836626296,3865.45070808556,590.813192669748,1,0
2.4616481080688613,1663.3649326516193,4386.530951560288,0,0
103.69687862952739,4157.083109651556,4182.815176524358,0,0
19.493357022482268,1372.8615777551079,1476.0450043918122,1,0
282.1083147273303,2730.494040016454,1425.977131422102,1,0
307.75624127880235,1070.035565869371,3964.3249355123558,1,0
246.35098846338414,2377.6326081309667,4688.687349477111,0,0
46.228739649736674,1590.8760475435158,3895.6862839879996,0,0
1.5577315371944382,1333.5171531860713,3027.8933851538077,1,0
263.552345733189,4834.925090140187,1213.3567516590226,1,0
55.89382770530613,800.3705274336531,2628.7395704763035,0,0
340.0842016122056,3936.6291872869765,1167.559292966323,1,0
331.37354761302055,4920.824797416075,4040.057100483868,0,0
191.7387017179419,99.50741870038915,1934.8053975886864,1,0
34.87760681721603,3495.137070210475,4168.486084970131,1,0
48.62919320986936,1264.5590277814356,1908.0460899136265,1,0
190.47266524780798,202.43912164152223,4120.747025999457,1,0
38.11462314307171,2014.447894783154,1666.5890758262096,0,0
18.57186162957548,4676.089050854375,2200.6635230883494,1,0
81.37369920602278,58.82547183498843,3077.442096713288,1,0
275.1293470807042,2939.4284596489083,351.4380701495934,0,0
119.08255977579371,2506.9823929766217,4741.035309077322,0,0
84.41123364356555,4366.920821855238,2868.028930619016,0,0
10.222819734932289,420.0085726031283,2539.1000734540116,1,0
95.45307155177177,3407.6301494332515,4196.96985559956,0,0
461.05697478463173,3400.5484921663865,4328.813649484137,1,0
15.092058664226416,3345.4000843114163,2611.30202264508,0,0
73.04953249815037,4711.672474675185,4636.311628968187,1,0
209.86086379007943,4115.4376450344025,323.6888303824031,0,0
135.003424835367,209.86363121753004,566.1289612560877,0,0
119.4074425301673,2355.414253522566,2983.941150072201,0,1
121.22875562244899,1989.7652810066675,1770.3293089679185,1,0
44.549234231494914,1550.7361054540104,2321.125830945994,1,0
34.75620842670952,2256.6836257704863,1640.3960894858328,0,0
165.73745072597123,1920.9709246298873,2023.6265572246782,1,0
166.13281990870288,2161.6694993933265,4113.231735731498,1,0
201.7950047367915,4896.309328043212,2967.3809992715233,1,0
244.46159618366363,443.1648737479038,4986.722746417491,1,0
71.60932369329038,4611.154349193649,3934.395989104815,1,0
69.61843775511993,2401.1835673551336,1368.3312705091332,0,0
160.09499323084876,3118.7112274977057,1321.725588633481,1,0
104.97190748878002,4150.914833088469,1679.4913505850357,0,0
121.0550648511517,1802.3151457462777,4216.297403238714,0,0
158.86194749542048,2152.1095404398343,136.438253252828,0,0
220.7323476346767,2047.5924013935698,1150.9063943562885,1,0
41.24824071376542,1873.6551126787992,4524.592101721335,1,0
47.09367887275563,4627.646608234475,3199.48218041626,0,0
9.869603918736056,4144.64945596506,1134.235477505282,0,0
86.34140266094347,544.9999493148805,1095.7248411629016,0,0
3.6604104210857,540.6167623854802,4313.090508797152,0,0
62.66069481821096,2139.3475742649557,4468.7875413852325,1,0
78.2294585687126,493.28688366404526,1280.6554548105764,0,0
33.76306603145225,3095.465476355598,2102.5517903826612,0,0
89.36325301461753,718.4580363086695,4172.978693141586,1,0
3.0975062101474546,2611.8663198340055,3855.037193049427,0,0
3.806349928278938,36.09973501858876,4069.5805328304223,1,0
172.93513695381358,1582.9817420632337,2591.990953939844,0,0
44.65850242077447,3385.953618363277,4557.745241525866,1,0
13.588904129742799,2420.194701139242,1629.7577197721764,1,0
73.86535882790156,4891.34742999494,783.3606717375901,1,0
146.96479404457352,4370.518980331054,3543.661662824324,0,0
24.311800342990335,1795.353895215756,2696.772080034482,1,0
97.52196186564929,227.432707361373,4272.928844047405,0,0
8.921102898989728,4228.131500575094,405.79624562357475,1,0
5.306509591030941,4556.171551573357,4218.462017190334,1,0
75.7908940625521,4103.1369670951835,1466.473266044111,1,0
77.79104426947421,639.7497045988243,3274.278335840915,0,0
101.4537448204616,4989.575672061439,200.64394539127895,1,0
129.49605629166842,1292.9211077638693,3047.9064815180036,1,0
372.3557008699993,3621.02456404185,3586.35844593668,1,0
72.62911192303562,4540.1743816786075,1843.7510725281015,1,0
39.00197141059788,1178.4355716535472,1077.0535263107013,0,0
158.56539797326863,4541.29277338533,2688.153383017725,0,0
31.585146543613728,1547.407895974335,4165.954022178233,1,0
57.798343127330135,4882.0661119202805,1617.7367914832541,1,0
8.17051685836699,1406.300101902373,1262.346487606398,1,0
2.5677609541474378,4767.179123789176,1394.6765431884385,1,0
328.7379923268602,267.72325446337453,4745.660764583322,0,0
180.77676421150625,3546.360058349065,1796.3845788227984,1,0
119.06427327993416,2660.5556691850184,18.021199441435876,1,0
52.58596444651419,2389.3853856136534,3908.4060397980984,0,0
19.030653614210873,1117.4715712792,3496.373976676951,1,0
17.012074157285415,3527.97894888246,642.8413230148444,1,0
28.80059891265836,954.0474572315355,4924.521245674562,0,0
79.67906483133146,2764.208979923841,3040.311426525556,1,0
125.38492877767757,1266.226815201254,2503.8974547030075,0,0
107.93903496967985,4778.106898906781,1911.0963381144552,1,0
32.84122613889959,143.15596917826412,4493.363777818189,0,0
309.81034985563065,998.6414005561828,1219.8174070928164,0,0
133.90174048752263,1211.5530319372385,1428.8445010995094,1,0
80.82304819313313,2070.339128839082,612.0540334328344,1,0
94.6030472037435,1163.6512093502677,3795.5954779213002,1,0
54.40378655320514,2456.745451343926,2977.7464020292664,1,0
28.466129227406352,4362.327616292695,3045.3308462724917,0,0
44.00141293231124,3560.317107045854,1092.352155097318,1,0
141.8181847756713,2899.8099026755553,3255.8419456354195,1,0
1.4498079720804276,445.01588991339827,3827.2922362343197,1,0
12.338039223997605,3469.960541946378,1789.4426536284464,0,0
4.709437695252053,832.0714215546992,4006.735719808561,0,0
4.1581451917292425,3931.83692980849,1743.9529426601048,0,0
193.42030336156586,1250.2837925507658,3790.6923075464383,0,0
121.62406117006883,2085.2436416045043,168.6505372885949,0,0
64.27845944128924,1752.3510115896395,2755.8230073682635,1,0
10.295691844781325,4294.069573374284,4847.6328031994335,1,0
67.65179657972332,632.7222935670407,4906.223003411954,1,0
64.14503320943712,2828.224411923943,1408.7628917087031,0,1
19.019471280022497,710.3080472153111,2206.9954554017772,1,0
56.88991313023239,3523.9791806609333,314.8895399331653,0,0
50.83366145832069,4525.390638972406,4366.706538022999,0,0
95.67224329131345,2173.038269336267,2842.8607657010707,0,0
100.81145360409121,2440.4613013248795,1925.5033947025852,0,0
4.636232402053473,4637.114182413811,563.8527924457653,0,0
46.938400465506156,2604.9569432467856,4733.836427484446,1,0
98.31249947827285,2437.9921902478045,2651.0952391049686,1,0
69.94394526077897,2891.6455135215206,1414.6396454145195,1,0
194.13494531754387,3446.1486818147596,1751.0756506575476,1,0
107.49747640549978,534.416875435157,1353.4859046107383,0,0
17.785286876730733,4105.552638707581,3009.049044284903,1,0
7.318243625624084,2177.525137266296,4649.81787890255,1,0
102.83941471088912,361.74254948742765,4283.469016632822,0,0
2.6869072667394427,3930.9133459910654,2301.9043771298875,0,0
88.13473778072907,1884.7498584313605,4132.49681150504,0,0
281.7255455387152,501.8374754752697,2115.527406381649,1,0
85.67824455775444,3168.895197716253,1261.5357037931901,1,0
49.13006922239072,4400.656767168209,4917.0755763321395,1,0
103.08271578449819,4438.767547069931,1519.4378398541091,0,0
61.29559740510913,4788.317374044866,1618.621154934542,0,0
78.88143605763202,4338.52729883344,4948.464338932611,0,0
283.81271462329994,10.704596727376114,669.6374658282745,0,0
48.792752735018716,1901.2058320669512,3802.6699400484754,0,0
324.9091861506754,4092.712899527515,4679.063792413633,0,0
235.75761837699193,1831.265029992371,2558.974971377093,1,0
21.789626094045,3007.7425318985306,12.608808514100179,0,0
7.188415530315702,3031.58473687266,1875.2947205655312,0,0
10.622533548163021,1825.1265201941153,557.8449619241354,0,0
1.8389887847233704,4522.369636406438,2080.938304668479,0,0
9.920501165575415,2516.141726930588,3950.1338082114235,0,0
114.88748725771671,2323.921029687504,2193.5577444190026,0,0
7.384962694642702,4987.568728309479,2159.6256067296126,0,0
38.41571882948685,2467.5018203630834,2783.947384594233,0,0
186.3526040097277,891.9912596429052,2908.452923738401,0,0
2.354700318071151,2565.34711431719,4281.481543994857,1,0
168.45305061859585,4070.0836775996504,1541.7771961447575,1,1
33.10834668396295,3884.301634491407,4108.3563218400795,1,0
12.575011982910764,3942.908825542355,2829.6687434602363,1,0
119.31554084399134,3540.118919989559,1502.6477485857347,0,0
99.13991764332202,1271.0891453334411,1475.6302200303855,1,0
209.94158140869467,4310.420429201157,1805.6875855286225,1,0
132.82935787644004,4467.217326881326,3113.4662130998777,0,0
162.69958059939782,970.7634830927453,1154.0586567997457,0,0
33.13338623067386,652.2781827569696,4601.667808361337,0,0
19.533329604044695,4878.0248429455605,2874.562920889502,0,0
138.87563960054248,4341.619818251839,4600.078884980034,1,0
164.42091832434195,4466.180736049733,232.0217928957735,0,0
465.70048901402305,4431.881923121976,1713.0568523073669,0,0
53.2079354152605,2708.434120168642,114.03830343811538,0,0
46.52439119617327,3232.0086833289984,1361.259075489849,1,0
149.7954503343587,2726.814260668208,4310.032361342941,1,0
41.67336709307531,256.03174595164535,183.04857921100427,0,0
267.0137924399326,3727.515426763863,2180.735499578724,1,0
195.48391571662492,2526.6601666794013,587.835352366139,0,0
56.035560944215966,3238.545373951149,2084.2032963018387,1,0
138.97847164954612,2513.1990248776765,4194.257921321887,0,0
140.4632986855017,2459.0566116122795,3115.3551670125958,1,0
10.883751880671802,858.9455473888341,3683.781726657116,1,0
232.8445680867632,1393.5685757057447,1745.5205772479048,1,0
70.37074897567544,794.263459719779,4721.988475050707,0,0
175.133255752333,978.3314781267122,3546.3104688975004,1,0
38.57354261645083,4864.886902101524,2108.9940964226544,1,0
225.87905145459263,765.5672288609921,2132.3240011352746,1,0
49.29884540601712,1346.3521215260382,4593.420889716488,0,0
1.0896806615175478,2952.948288692925,2882.023467176959,1,0
235.79072969624536,3050.8928811832093,3531.8960495152087,0,0
9.572561054847526,769.8706487191454,2085.176122565854,0,0
38.46536333850389,3968.5871289260617,1118.4638238235705,0,0
299.69723831882857,3926.014339564125,3617.796459972093,0,0
300.79495401039895,1186.5885210194554,3039.1188607069394,0,0
85.19972910552637,1443.3315133773021,2506.714402123897,1,0
99.92300803905246,4689.939327297485,3120.1046999723194,0,0
59.50146636228576,4128.35722989739,1041.427930321168,1,0
34.7022778746197,3488.9851653126193,3969.6935326597813,1,0
39.84863345503897,411.16610755300263,4740.814025101529,0,0
111.63235799285063,2091.3204045128787,4455.5157208385135,0,0
139.58378736630772,2796.509360384135,1607.1787265350856,0,0
156.81954162211485,937.0564399188846,2030.0288664103794,1,0
155.88310318487416,2241.132910541123,4042.0114989878057,1,0
9.563694654031945,3005.12938744345,2975.585654123019,1,0
68.20495965733559,1636.883400576996,2739.572218383246,1,0
5.928170644873779,3904.724094752436,4633.209837667226,1,0
79.74613156953929,4202.247908194027,2680.124804885254,1,0
58.255527498728355,1618.0473471703538,2574.6933979365494,1,0
218.66186642208012,4193.285772462285,210.09295633179826,1,0
43.21916194678851,517.882830515075,347.08479295068815,1,0
12.450597755245086,4188.645493113281,37.1015394032509,0,0
15.430765454211937,763.752158338083,4566.221128918168,1,1
143.34305470790937,414.6357625486302,2041.933300088503,0,0
96.2905679748035,3208.877022205056,2342.8068806670626,0,0
10.660871224538544,2359.6868287764714,4226.9347379623105,1,0
8.785552166860509,4539.453002064164,3046.2315518788896,1,0
120.72084716530998,1815.945980454246,3047.5079819529055,1,0
7.554608952579714,1435.7613171881433,1482.6721467740622,1,0
172.51858538085813,2503.6745307209917,4169.541869622596,1,0
122.4999753130005,2279.7309288433066,829.149880197469,1,0
8.484875058031207,1722.1402310859412,265.7479608647395,0,0
8.86538677778067,3468.706493491643,958.0167875926616,0,0
431.54585620580923,3797.8091695695416,1338.6860938728234,1,0
46.883758255228955,4264.919845150683,1411.5552892710336,0,0
46.305526047531245,4864.283023551714,3352.5679930938377,0,0
167.55754032826772,1333.2809606625224,1089.1229366432176,0,0
294.21645379632434,3580.4674124498074,3383.2915224749227,0,0
426.8773939601984,1971.2911774787262,455.6608661689987,0,0
139.98992301163418,3385.4098597555403,736.0123054895452,0,0
47.202099961912566,2379.9084517461015,2544.1072424549748,1,0
8.719399369795726,4968.865513839658,4609.479012883213,0,0
150.12425404546258,3644.5106789537494,4297.83794405557,0,0
81.7360407561493,4762.456502171623,4843.767212214016,0,0
55.20331253049737,4174.847747405929,3252.3953263908543,0,0
236.82376754780904,4514.505055816855,3379.07433208046,1,0
11.788020797188024,4072.0959860733747,3125.11499465746,0,0
67.85051093729543,2295.7956518795568,3114.0946142909866,1,0
1.1418589432541668,1258.942266734422,735.6017253379232,0,0
63.235436958292624,1851.600877252611,2718.6947808196433,1,0
5.795043106592577,101.18116319975223,1930.3396672586287,0,0
12.649099593117121,2619.965837323336,2212.6860788864674,0,0
12.502623200745628,2525.2890013520437,2618.002865296187,0,0
104.75683864069715,2626.252324152441,641.980859011258,1,0
137.05977175964728,4870.156124860319,1797.4386692605992,1,0
87.55537772028686,4557.270017274196,317.2478043830179,1,0
327.4720209102377,808.56389165054,4898.340652111995,1,0
46.97965779202672,1844.412607779446,592.6401441006307,0,0
33.646915742055874,2119.7808973163096,1292.6236927247726,0,0
202.95025381702297,1802.6645892582387,4456.464633516986,1,0
25.308206773185336,3992.4798180195653,2413.5502311957093,0,0
330.2870106251911,2620.1883493379346,678.1860076031516,0,0
1.2228944358969307,2860.499084858125,1921.1526901967445,0,0
350.25269228794815,4265.067794939628,579.3399709569292,1,0
4.4118998618501895,4029.640767076793,1001.0799854225089,1,0
221.77212291600088,661.0576141014984,260.1492347492251,0,0
75.01432503493903,3569.5729204181716,2191.1374727454995,1,0
495.68286079260326,2177.180644510178,4033.180608626299,1,0
7.666137595445494,1473.2445153125022,2929.8458934994774,1,0
80.71096637333488,250.09410451093171,3031.7265274230585,1,0
348.3575221256005,2436.2478017272547,1002.9201504162016,0,0
74.0443933181044,1777.183403622657,1719.4692162618326,1,0
99.26282903811874,1257.5651983820042,4226.21051920416,1,0
118.99012381167742,3473.3586479847877,439.2809216325727,0,0
60.61277556769509,3847.426936577935,4289.6532683426685,1,0
98.76741730080221,1223.947595147124,2418.450131323928,0,0
